epoch_no,drep_view,new_delegators,new_delegators_lag2
574,drep1hfunfrx05c4pcr6c7q5r0y25edgnspd5hq22tgvgcsga6hxqcej,0,0
575,drep1hfunfrx05c4pcr6c7q5r0y25edgnspd5hq22tgvgcsga6hxqcej,0,0
576,drep1hfunfrx05c4pcr6c7q5r0y25edgnspd5hq22tgvgcsga6hxqcej,0,0
577,drep1hfunfrx05c4pcr6c7q5r0y25edgnspd5hq22tgvgcsga6hxqcej,0,0
578,drep1hfunfrx05c4pcr6c7q5r0y25edgnspd5hq22tgvgcsga6hxqcej,0,0
508,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
509,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
510,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
511,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
512,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
513,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
514,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
515,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
516,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
517,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
518,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
519,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
520,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
521,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
522,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
523,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
524,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
525,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
526,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
527,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
528,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
529,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
530,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
531,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
532,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
533,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
534,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
535,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
536,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,2,0
537,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
538,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,2
539,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
540,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
541,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
542,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
543,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
544,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
545,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
546,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,1,0
547,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
548,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,1
549,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
550,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
551,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
552,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
553,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
554,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
555,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
556,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
557,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
558,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
559,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
560,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
561,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
562,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
563,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
564,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
565,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
566,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
567,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
568,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
569,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
570,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
571,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
572,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
573,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
574,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
575,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
576,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
577,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,1,0
578,drep1hh3uy6quxcr7c7tamru0ena8z445s4xum2vgpm3na8vdcyeue63,0,0
508,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
509,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
510,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
511,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
512,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
513,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
514,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
515,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
516,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
517,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
518,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
519,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
520,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
521,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
522,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
523,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
524,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
525,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,2,0
526,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
527,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,2
528,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
529,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
530,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,0
531,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
532,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
533,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,0
534,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
535,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,1
536,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
537,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,2,1
538,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
539,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,2
540,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
541,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
542,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,0
543,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
544,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
545,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
546,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
547,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
548,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,0
549,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
550,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,1
551,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,2,0
552,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
553,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,2
554,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
555,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
556,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
557,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,0
558,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
559,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,1
560,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
561,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
562,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
563,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
564,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
565,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
566,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
567,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
568,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,0
569,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
570,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
571,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
572,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
573,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
574,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,0
575,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,1,0
576,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,1
577,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,2,1
578,drep1hhdxjp3tx739uket5rrqfa0k6mmt9wpp3vtqjsaqu3zuuwvjw3w,0,0
508,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
509,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
510,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
511,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
512,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
513,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
514,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
515,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
516,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
517,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
518,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
519,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
520,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
521,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
522,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
523,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
524,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
525,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
526,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
527,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
528,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
529,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
530,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
531,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
532,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,1,0
533,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
534,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,1
535,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
536,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
537,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
538,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
539,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
540,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
541,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
542,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
543,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
544,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
545,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
546,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
547,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
548,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
549,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
550,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
551,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
552,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
553,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
554,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
555,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
556,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
557,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
558,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
559,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
560,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
561,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
562,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
563,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
564,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
565,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
566,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
567,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
568,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
569,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
570,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
571,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
572,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
573,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
574,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
575,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
576,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
577,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
578,drep1hhnr2v9pvyr8gvd929h8aumnqvaqcvvjdn8ve36qv9mw2jj978x,0,0
508,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
509,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
510,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
511,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
512,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
513,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
514,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
515,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
516,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
517,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
518,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
519,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
520,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
521,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
522,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
523,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
524,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
525,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
526,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
527,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
528,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
529,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
530,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
531,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,1,0
532,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
533,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,1
534,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
535,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
536,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
537,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
538,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
539,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
540,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
541,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
542,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
543,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
544,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
545,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
546,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
547,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
548,drep1hhu98jzh5tus05keftw8zmznnnpme7u25u8tyf9slvt8sgc36uf,0,0
