epoch,delegator_id,drep_id,switched,delta_u,p_reconsider,p_switch_cond,p_overall
0,a1669,d34,0,0.0,0.5170179472252923,0.0,0.0
0,a1670,d75,0,0.0,0.5592816291031202,0.0,0.0
0,a1671,d75,0,0.0,0.05793736964707541,0.0,0.0
0,a1672,d67,0,0.0,0.9553472340489728,0.0,0.0
0,a1673,d36,0,0.0,0.46620172482917677,0.0,0.0
0,a1674,d60,0,0.0,0.4737133774549659,0.0,0.0
0,a1675,d89,0,0.0,0.688464847911324,0.0,0.0
0,a1676,d75,0,0.0,0.7018014984101292,0.0,0.0
0,a1677,d75,0,0.0,0.5089374333044627,0.0,0.0
0,a1678,d57,0,0.0,0.8086192353599218,0.0,0.0
0,a1679,d78,0,0.0,0.4319207396465963,0.0,0.0
0,a1680,d61,0,0.0,0.5056396511876714,0.0,0.0
0,a1681,d75,0,0.0,0.9159893790469006,0.0,0.0
0,a1682,d66,0,0.0,0.08263541920707362,0.0,0.0
0,a1683,d48,0,0.0,0.49235409927986173,0.0,0.0
0,a1684,d36,0,0.0,0.8154450369958363,0.0,0.0
0,a1685,d82,0,0.0,0.5914948095264815,0.0,0.0
0,a1686,d24,0,0.0,0.24188582446289897,0.0,0.0
0,a1687,d49,0,0.0,0.58175029168476,0.0,0.0
0,a1688,d2,0,0.0,0.33874468842988237,0.0,0.0
0,a1689,d60,0,0.0,0.39512149300372024,0.0,0.0
0,a1690,d89,0,0.0,0.5961231664461017,0.0,0.0
0,a1691,d5,0,0.0,0.06131398518696596,0.0,0.0
0,a1692,d6,0,0.0,0.25883346035292987,0.0,0.0
0,a1693,d14,0,0.0,0.19665445412147176,0.0,0.0
0,a1694,d45,0,0.0,0.7279162705953293,0.0,0.0
0,a1695,d53,0,0.0,0.9204899751733895,0.0,0.0
0,a1696,d38,0,0.0,0.16645470253020933,0.0,0.0
0,a1697,d10,0,0.0,0.5116490712728117,0.0,0.0
0,a1698,d36,0,0.0,0.35376679509835307,0.0,0.0
0,a1699,d80,0,0.0,0.7952820823717173,0.0,0.0
0,a1700,d61,0,0.0,0.47101627582595007,0.0,0.0
0,a1701,d87,0,0.0,0.5057154304146319,0.0,0.0
0,a1702,d47,0,0.0,0.574709324888079,0.0,0.0
0,a1703,d36,0,0.0,0.42909172352348435,0.0,0.0
0,a1704,d90,0,0.0,0.1857734644647554,0.0,0.0
0,a1705,d36,0,0.0,0.7830134538634724,0.0,0.0
0,a1706,d28,0,0.0,0.2869325220568961,0.0,0.0
0,a1707,d75,0,0.0,0.3878763936904315,0.0,0.0
0,a1708,d80,0,0.0,0.4937344816654138,0.0,0.0
0,a1709,d15,0,0.0,0.47174141856412966,0.0,0.0
0,a1710,d16,0,0.0,0.37213353297911556,0.0,0.0
0,a1711,d72,0,0.0,0.6593253459612355,0.0,0.0
0,a1712,d96,0,0.0,0.3623936550952752,0.0,0.0
0,a1713,d57,0,0.0,0.5526882573318659,0.0,0.0
0,a1714,d38,0,0.0,0.6051990575562887,0.0,0.0
0,a1715,d35,0,0.0,0.7194888159797617,0.0,0.0
0,a1716,d71,0,0.0,0.3398721426904928,0.0,0.0
0,a1717,d12,0,0.0,0.28396208429886716,0.0,0.0
0,a1718,d71,0,0.0,0.9532496844390633,0.0,0.0
0,a1719,d96,0,0.0,0.9408598632139739,0.0,0.0
0,a1720,d44,0,0.0,0.24272812829284496,0.0,0.0
0,a1721,d4,0,0.0,0.662762533635766,0.0,0.0
0,a1722,d31,0,0.0,0.19275350196864516,0.0,0.0
0,a1723,d65,0,0.0,0.2382978740924666,0.0,0.0
0,a1724,d79,0,0.0,0.7614345966102667,0.0,0.0
0,a1725,d79,0,0.0,0.8163137341525173,0.0,0.0
0,a1726,d45,0,0.0,0.34294646903515946,0.0,0.0
0,a1727,d16,0,0.0,0.46867600264895704,0.0,0.0
0,a1728,d19,0,0.0,0.27601661501474195,0.0,0.0
0,a1729,d36,0,0.0,0.5850899777367391,0.0,0.0
0,a1730,d89,0,0.0,0.19546993066623386,0.0,0.0
0,a1731,d44,0,0.0,0.4964782651252999,0.0,0.0
0,a1732,d11,0,0.0,0.46551559067115134,0.0,0.0
0,a1733,d43,0,0.0,0.8666296848301716,0.0,0.0
0,a1734,d88,0,0.0,0.04128441327463617,0.0,0.0
0,a1735,d80,0,0.0,0.6330953537949482,0.0,0.0
0,a1736,d9,0,0.0,0.691633730508664,0.0,0.0
0,a1737,d12,0,0.0,0.3255118827097504,0.0,0.0
0,a1738,d47,0,0.0,0.5917894552409009,0.0,0.0
0,a1739,d15,0,0.0,0.5652072018258987,0.0,0.0
0,a1740,d75,0,0.0,0.18316720101801343,0.0,0.0
0,a1741,d36,0,0.0,0.4401296274081571,0.0,0.0
0,a1742,d33,0,0.0,0.7156070843633183,0.0,0.0
0,a1743,d12,0,0.0,0.08348118874092558,0.0,0.0
0,a1744,d61,0,0.0,0.17449981195444542,0.0,0.0
0,a1745,d18,0,0.0,0.5645948017399781,0.0,0.0
0,a1746,d72,0,0.0,0.9482357131048433,0.0,0.0
0,a1747,d47,0,0.0,0.9958632171384623,0.0,0.0
0,a1748,d17,0,0.0,0.17603940306439525,0.0,0.0
0,a1749,d62,0,0.0,0.9279167498916499,0.0,0.0
0,a1750,d22,0,0.0,0.796057097161011,0.0,0.0
0,a1751,d9,0,0.0,0.03943510001171324,0.0,0.0
0,a1752,d82,0,0.0,0.4546688343727465,0.0,0.0
0,a1753,d44,0,0.0,0.9416683081580769,0.0,0.0
0,a1754,d17,0,0.0,0.12193317775291646,0.0,0.0
0,a1755,d66,0,0.0,0.06427110035115924,0.0,0.0
0,a1756,d22,0,0.0,0.8083501428261775,0.0,0.0
0,a1757,d80,0,0.0,0.9812319182075008,0.0,0.0
0,a1758,d60,0,0.0,0.3194768622484421,0.0,0.0
0,a1759,d57,0,0.0,0.6438171945548593,0.0,0.0
0,a1760,d67,0,0.0,0.573882522700602,0.0,0.0
0,a1761,d10,0,0.0,0.979333909555105,0.0,0.0
0,a1762,d38,0,0.0,0.32147264583197055,0.0,0.0
0,a1763,d18,0,0.0,0.6764796822250462,0.0,0.0
0,a1764,d7,0,0.0,0.88289266997401,0.0,0.0
0,a1765,d31,0,0.0,0.49048930472839514,0.0,0.0
0,a1766,d22,0,0.0,0.48995292832114845,0.0,0.0
0,a1767,d81,0,0.0,0.361916497768175,0.0,0.0
0,a1768,d32,0,0.0,0.17039899672732972,0.0,0.0
0,a1769,d74,0,0.0,0.03724755304973282,0.0,0.0
0,a1770,d17,0,0.0,0.2691285764134088,0.0,0.0
0,a1771,d43,0,0.0,0.7073253026819992,0.0,0.0
0,a1772,d10,0,0.0,0.38439209044362843,0.0,0.0
0,a1773,d49,0,0.0,0.6491986490905575,0.0,0.0
0,a1774,d50,0,0.0,0.5530250853801639,0.0,0.0
0,a1775,d38,0,0.0,0.9708742500502088,0.0,0.0
0,a1776,d41,0,0.0,0.6879738166783552,0.0,0.0
0,a1777,d32,0,0.0,0.33255672550552584,0.0,0.0
0,a1778,d96,0,0.0,0.18512069223442507,0.0,0.0
0,a1779,d47,0,0.0,0.7262806699675664,0.0,0.0
0,a1780,d38,0,0.0,0.5424091876244712,0.0,0.0
0,a1781,d58,0,0.0,0.524786087869496,0.0,0.0
0,a1782,d97,0,0.0,0.5427151592230259,0.0,0.0
0,a1783,d90,0,0.0,0.6120999135099441,0.0,0.0
0,a1784,d85,0,0.0,0.6232642472413035,0.0,0.0
0,a1785,d2,0,0.0,0.16917964089743776,0.0,0.0
0,a1786,d73,0,0.0,0.5859876521306115,0.0,0.0
0,a1787,d65,0,0.0,0.7357233190477848,0.0,0.0
0,a1788,d60,0,0.0,0.30459309853700856,0.0,0.0
0,a1789,d43,0,0.0,0.19666580756519503,0.0,0.0
0,a1790,d34,0,0.0,0.1863227101182564,0.0,0.0
0,a1791,d70,0,0.0,0.7261493288684993,0.0,0.0
0,a1792,d3,0,0.0,0.2408989487981208,0.0,0.0
0,a1793,d37,0,0.0,0.13608838664014478,0.0,0.0
0,a1794,d54,0,0.0,0.22148084097122644,0.0,0.0
0,a1795,d23,0,0.0,0.07640445500801196,0.0,0.0
0,a1796,d7,0,0.0,0.5227544629939064,0.0,0.0
0,a1797,d19,0,0.0,0.09916275027549115,0.0,0.0
0,a1798,d47,0,0.0,0.22892320656673382,0.0,0.0
0,a1799,d99,0,0.0,0.37886905049531727,0.0,0.0
0,a1800,d24,0,0.0,0.8557314902933996,0.0,0.0
0,a1801,d66,0,0.0,0.559423156436636,0.0,0.0
0,a1802,d71,0,0.0,0.16522194798245982,0.0,0.0
0,a1803,d60,0,0.0,0.5329252534622815,0.0,0.0
0,a1804,d41,0,0.0,0.5745158809191958,0.0,0.0
0,a1805,d10,0,0.0,0.5335481351998548,0.0,0.0
0,a1806,d15,0,0.0,0.23641331781481367,0.0,0.0
0,a1807,d38,0,0.0,0.19532864933029692,0.0,0.0
0,a1808,d36,0,0.0,0.6181563822510583,0.0,0.0
0,a1809,d58,0,0.0,0.7893381380660056,0.0,0.0
0,a1810,d37,0,0.0,0.12697332164661468,0.0,0.0
0,a1811,d89,0,0.0,0.8735766489393102,0.0,0.0
0,a1812,d41,0,0.0,0.75712663417786,0.0,0.0
0,a1813,d8,0,0.0,0.9031539526413763,0.0,0.0
0,a1814,d60,0,0.0,0.890167112737434,0.0,0.0
0,a1815,d44,0,0.0,0.08361576369999102,0.0,0.0
0,a1816,d2,0,0.0,0.7071723912696757,0.0,0.0
0,a1817,d84,0,0.0,0.10561557935865817,0.0,0.0
0,a1818,d95,0,0.0,0.23998150440535648,0.0,0.0
0,a1819,d89,0,0.0,0.4783426767353881,0.0,0.0
0,a1820,d89,0,0.0,0.05225468950033563,0.0,0.0
0,a1821,d67,0,0.0,0.7892024643945443,0.0,0.0
0,a1822,d97,0,0.0,0.088849068156866,0.0,0.0
0,a1823,d61,0,0.0,0.5754123828174451,0.0,0.0
0,a1824,d66,0,0.0,0.5377932475347011,0.0,0.0
0,a1825,d62,0,0.0,0.19374616547221724,0.0,0.0
0,a1826,d56,0,0.0,0.1263494543918393,0.0,0.0
0,a1827,d35,0,0.0,0.9854982287521471,0.0,0.0
0,a1828,d23,0,0.0,0.22252651239259846,0.0,0.0
0,a1829,d81,0,0.0,0.7513961489488525,0.0,0.0
0,a1830,d40,0,0.0,0.5048230503512817,0.0,0.0
0,a1831,d6,0,0.0,0.1526945348706632,0.0,0.0
0,a1832,d90,0,0.0,0.2514161390027805,0.0,0.0
0,a1833,d89,0,0.0,0.31475901475482093,0.0,0.0
0,a1834,d65,0,0.0,0.9802337065029404,0.0,0.0
0,a1835,d38,0,0.0,0.950450504424421,0.0,0.0
0,a1836,d43,0,0.0,0.4353735018149887,0.0,0.0
0,a1837,d23,0,0.0,0.9585023192965437,0.0,0.0
0,a1838,d31,0,0.0,0.7569647507876173,0.0,0.0
0,a1839,d51,0,0.0,0.6814627152241777,0.0,0.0
0,a1840,d46,0,0.0,0.07608737988422165,0.0,0.0
0,a1841,d65,0,0.0,0.28695959562812745,0.0,0.0
0,a1842,d88,0,0.0,0.7014813044253803,0.0,0.0
0,a1843,d75,0,0.0,0.9826724616110504,0.0,0.0
0,a1844,d45,0,0.0,0.89367956290365,0.0,0.0
0,a1845,d94,0,0.0,0.745402801438467,0.0,0.0
0,a1846,d89,0,0.0,0.2419747738466299,0.0,0.0
0,a1847,d41,0,0.0,0.3426625004283309,0.0,0.0
0,a1848,d4,0,0.0,0.6478820697871976,0.0,0.0
0,a1849,d75,0,0.0,0.3631848727311392,0.0,0.0
0,a1850,d75,0,0.0,0.7756061390156205,0.0,0.0
0,a1851,d7,0,0.0,0.411228690507188,0.0,0.0
0,a1852,d28,0,0.0,0.1492279057776822,0.0,0.0
0,a1853,d67,0,0.0,0.780816846715729,0.0,0.0
0,a1854,d89,0,0.0,0.9707720161147813,0.0,0.0
0,a1855,d97,0,0.0,0.32796086638500976,0.0,0.0
0,a1856,d37,0,0.0,0.8473269935940113,0.0,0.0
0,a1857,d45,0,0.0,0.39187223820009554,0.0,0.0
0,a1858,d2,0,0.0,0.324346015141629,0.0,0.0
0,a1859,d100,0,0.0,0.14362676754852044,0.0,0.0
0,a1860,d33,0,0.0,0.9362202061582725,0.0,0.0
0,a1861,d75,0,0.0,0.9658634731574501,0.0,0.0
0,a1862,d8,0,0.0,0.5180838590339472,0.0,0.0
0,a1863,d87,0,0.0,0.4717247466254385,0.0,0.0
0,a1864,d10,0,0.0,0.05737380475896636,0.0,0.0
0,a1865,d67,0,0.0,0.20651867313778116,0.0,0.0
0,a1866,d20,0,0.0,0.7380268390811485,0.0,0.0
0,a1867,d57,0,0.0,0.24002198145289355,0.0,0.0
0,a1868,d68,0,0.0,0.3770157232234922,0.0,0.0
0,a1869,d89,0,0.0,0.47471372286991387,0.0,0.0
0,a1870,d4,0,0.0,0.12464823940617376,0.0,0.0
0,a1871,d67,0,0.0,0.7977229568046169,0.0,0.0
0,a1872,d73,0,0.0,0.9359416876917592,0.0,0.0
0,a1873,d36,0,0.0,0.7752436504913192,0.0,0.0
0,a1874,d26,0,0.0,0.7922365296784213,0.0,0.0
0,a1875,d10,0,0.0,0.71048359246494,0.0,0.0
0,a1876,d89,0,0.0,0.38225790151517947,0.0,0.0
0,a1877,d46,0,0.0,0.9958066014423547,0.0,0.0
0,a1878,d28,0,0.0,0.586796278808866,0.0,0.0
0,a1879,d75,0,0.0,0.38981696521156284,0.0,0.0
0,a1880,d85,0,0.0,0.8155981869057658,0.0,0.0
0,a1881,d21,0,0.0,0.1857143208688502,0.0,0.0
0,a1882,d89,0,0.0,0.6150540219351395,0.0,0.0
0,a1883,d3,0,0.0,0.915038726660624,0.0,0.0
0,a1884,d35,0,0.0,0.8391819752987033,0.0,0.0
0,a1885,d89,0,0.0,0.5041400744086377,0.0,0.0
0,a1886,d17,0,0.0,0.8618194500484817,0.0,0.0
0,a1887,d65,0,0.0,0.2583993554535279,0.0,0.0
0,a1888,d90,0,0.0,0.13372026016351635,0.0,0.0
0,a1889,d35,0,0.0,0.056942571565069655,0.0,0.0
0,a1890,d44,0,0.0,0.25180734609987854,0.0,0.0
0,a1891,d38,0,0.0,0.6717867031162321,0.0,0.0
0,a1892,d75,0,0.0,0.5652692094811018,0.0,0.0
0,a1893,d69,0,0.0,0.595560328235293,0.0,0.0
0,a1894,d89,0,0.0,0.6879898621277392,0.0,0.0
0,a1895,d44,0,0.0,0.681639881564889,0.0,0.0
0,a1896,d12,0,0.0,0.9307397400397222,0.0,0.0
0,a1897,d75,0,0.0,0.13594884421280362,0.0,0.0
0,a1898,d37,0,0.0,0.9936215816092024,0.0,0.0
0,a1899,d98,0,0.0,0.8536157747941739,0.0,0.0
0,a1900,d80,0,0.0,0.34793779357619603,0.0,0.0
0,a1901,d34,0,0.0,0.9859771608134524,0.0,0.0
0,a1902,d94,0,0.0,0.05796293009062803,0.0,0.0
0,a1903,d57,0,0.0,0.17580003258076815,0.0,0.0
0,a1904,d96,0,0.0,0.7830226796512043,0.0,0.0
0,a1905,d76,0,0.0,0.4596701948466584,0.0,0.0
0,a1906,d100,0,0.0,0.04027031372644996,0.0,0.0
0,a1907,d32,0,0.0,0.851973720413109,0.0,0.0
0,a1908,d67,0,0.0,0.848898256669635,0.0,0.0
0,a1909,d43,0,0.0,0.24651056909090807,0.0,0.0
0,a1910,d84,0,0.0,0.867615979395987,0.0,0.0
0,a1911,d17,0,0.0,0.28432674239444256,0.0,0.0
0,a1912,d43,0,0.0,0.6592973749028672,0.0,0.0
0,a1913,d47,0,0.0,0.7984035645392413,0.0,0.0
0,a1914,d8,0,0.0,0.1486258246962081,0.0,0.0
0,a1915,d37,0,0.0,0.290492401161784,0.0,0.0
0,a1916,d80,0,0.0,0.9727232446929759,0.0,0.0
0,a1917,d66,0,0.0,0.3945500369835835,0.0,0.0
0,a1918,d89,0,0.0,0.7572452053233478,0.0,0.0
0,a1919,d47,0,0.0,0.6414558233471367,0.0,0.0
0,a1920,d41,0,0.0,0.24148602529311602,0.0,0.0
0,a1921,d86,0,0.0,0.674006430897478,0.0,0.0
0,a1922,d67,0,0.0,0.01690002784943323,0.0,0.0
0,a1923,d66,0,0.0,0.7056100440286865,0.0,0.0
0,a1924,d17,0,0.0,0.7239466497354695,0.0,0.0
0,a1925,d28,0,0.0,0.6399907456109419,0.0,0.0
0,a1926,d22,0,0.0,0.16277797826856788,0.0,0.0
0,a1927,d75,0,0.0,0.6926371289636299,0.0,0.0
0,a1928,d13,0,0.0,0.16956055804492665,0.0,0.0
0,a1929,d68,0,0.0,0.5712023032386102,0.0,0.0
0,a1930,d100,0,0.0,0.519516171625775,0.0,0.0
0,a1931,d73,0,0.0,0.09810839898306323,0.0,0.0
0,a1932,d79,0,0.0,0.028538290430234037,0.0,0.0
0,a1933,d96,0,0.0,0.7757841740344527,0.0,0.0
0,a1934,d97,0,0.0,0.37563995035424813,0.0,0.0
0,a1935,d84,0,0.0,0.5664775413257833,0.0,0.0
0,a1936,d1,0,0.0,0.061654805105013644,0.0,0.0
0,a1937,d87,0,0.0,0.5761549411404133,0.0,0.0
0,a1938,d65,0,0.0,0.6686720547075091,0.0,0.0
0,a1939,d65,0,0.0,0.476577933799051,0.0,0.0
0,a1940,d79,0,0.0,0.7980710497825715,0.0,0.0
0,a1941,d63,0,0.0,0.46097187873953316,0.0,0.0
0,a1942,d51,0,0.0,0.37289606138114184,0.0,0.0
0,a1943,d58,0,0.0,0.7259563281330028,0.0,0.0
0,a1944,d26,0,0.0,0.3490360172019996,0.0,0.0
0,a1945,d53,0,0.0,0.4385345983687543,0.0,0.0
0,a1946,d76,0,0.0,0.8912581739177394,0.0,0.0
0,a1947,d8,0,0.0,0.668139037203934,0.0,0.0
0,a1948,d24,0,0.0,0.5802343627663553,0.0,0.0
0,a1949,d65,0,0.0,0.027382346407770375,0.0,0.0
0,a1950,d4,0,0.0,0.425644177637704,0.0,0.0
0,a1951,d16,0,0.0,0.8438108777084246,0.0,0.0
0,a1952,d60,0,0.0,0.5229263889689553,0.0,0.0
0,a1953,d31,0,0.0,0.5734976059648407,0.0,0.0
0,a1954,d12,0,0.0,0.5883741055568955,0.0,0.0
0,a1955,d86,0,0.0,0.20014155950624057,0.0,0.0
0,a1956,d68,0,0.0,0.0967938701104002,0.0,0.0
0,a1957,d10,0,0.0,0.5875379269659255,0.0,0.0
0,a1958,d88,0,0.0,0.5377437417853672,0.0,0.0
0,a1959,d1,0,0.0,0.8901847650761197,0.0,0.0
0,a1960,d36,0,0.0,0.33985921298228616,0.0,0.0
0,a1961,d7,0,0.0,0.5249771905670015,0.0,0.0
0,a1962,d94,0,0.0,0.8207663346344323,0.0,0.0
0,a1963,d94,0,0.0,0.7219532214939002,0.0,0.0
0,a1964,d19,0,0.0,0.3019126004934213,0.0,0.0
0,a1965,d24,0,0.0,0.07407455556065523,0.0,0.0
0,a1966,d57,0,0.0,0.31509142584460836,0.0,0.0
0,a1967,d1,0,0.0,0.948399743680411,0.0,0.0
0,a1968,d88,0,0.0,0.7113646228864252,0.0,0.0
0,a1969,d31,0,0.0,0.3120614661063077,0.0,0.0
0,a1970,d31,0,0.0,0.3065921651171466,0.0,0.0
0,a1971,d93,0,0.0,0.8975247501192798,0.0,0.0
0,a1972,d9,0,0.0,0.43675455301328114,0.0,0.0
0,a1973,d96,0,0.0,0.38015616807346453,0.0,0.0
0,a1974,d4,0,0.0,0.8847170406776628,0.0,0.0
0,a1975,d38,0,0.0,0.5904968660007528,0.0,0.0
0,a1976,d36,0,0.0,0.31989628353722654,0.0,0.0
0,a1977,d65,0,0.0,0.01662248741131722,0.0,0.0
0,a1978,d36,0,0.0,0.40769412944308503,0.0,0.0
0,a1979,d45,0,0.0,0.6981780711044745,0.0,0.0
0,a1980,d34,0,0.0,0.8305233133478224,0.0,0.0
0,a1981,d66,0,0.0,0.02695460724285037,0.0,0.0
0,a1982,d19,0,0.0,0.12193160974446693,0.0,0.0
0,a1983,d43,0,0.0,0.21218147633363282,0.0,0.0
0,a1984,d18,0,0.0,0.4032824977271905,0.0,0.0
0,a1985,d99,0,0.0,0.9267272843111158,0.0,0.0
0,a1986,d28,0,0.0,0.297403106695607,0.0,0.0
0,a1987,d79,0,0.0,0.1438438646285224,0.0,0.0
0,a1988,d47,0,0.0,0.2560783314001587,0.0,0.0
0,a1989,d43,0,0.0,0.23427395802196627,0.0,0.0
0,a1990,d67,0,0.0,0.853248837229795,0.0,0.0
0,a1991,d43,0,0.0,0.8761714281224974,0.0,0.0
0,a1992,d63,0,0.0,0.7524144771025663,0.0,0.0
0,a1993,d96,0,0.0,0.8975855344862816,0.0,0.0
0,a1994,d3,0,0.0,0.2529609778332652,0.0,0.0
0,a1995,d22,0,0.0,0.715966322128872,0.0,0.0
0,a1996,d13,0,0.0,0.48579856352817175,0.0,0.0
0,a1997,d67,0,0.0,0.5501877678874829,0.0,0.0
0,a1998,d61,0,0.0,0.7617827952947114,0.0,0.0
0,a1999,d34,0,0.0,0.873673801168757,0.0,0.0
0,a2000,d67,0,0.0,0.9658189885015656,0.0,0.0
1,a1,d3,0,0.07846835773415939,0.7443666572798483,0.07846835773415939,0.05840922914881556
1,a2,d57,0,0.09899109959480268,0.3463935850468711,0.09899109959480268,0.03428988187637557
1,a3,d80,0,0.09702812695520635,0.12944784810462562,0.09702812695520635,0.012560082239973883
1,a4,d10,0,0.07985042524918529,0.15182149697220948,0.07985042524918529,0.012123011095198824
1,a5,d73,0,0.06319664782087153,0.009784309898516974,0.06319664782087153,0.0006183355868268445
1,a6,d75,0,0.09359319798531429,0.3784875401286266,0.09359319798531429,0.03542385927823314
1,a7,d26,0,0.08746083764571999,0.48761118848256657,0.08746083764571999,0.042646882990110324
1,a8,d43,0,0.09411226906135695,0.3557245670615674,0.09411226906135695,0.03347804616703295
1,a9,d23,0,0.10736725870725428,0.4443856854262347,0.10736725870725428,0.047712472852959056
1,a10,d71,0,0.09573690710462568,0.7609687210221915,0.09573690710462568,0.07285279175402735
1,a11,d57,0,0.09703315515555766,0.0056142294308779706,0.09703315515555766,0.0005447663954452803
1,a12,d66,0,0.09804417367556995,0.3627834406723276,0.09804417367556995,0.03556880266389851
1,a13,d66,0,0.10455163577351367,0.3768129947369053,0.10455163577351367,0.03939641498045985
1,a14,d38,0,0.0771897129062048,0.26692197237047166,0.0771897129062048,0.020603630415634636
1,a15,d32,0,0.09098263706915732,0.19433869459968067,0.09098263706915732,0.01768144691925655
1,a16,d51,0,0.10185442616964357,0.3126266496925304,0.10185442616964357,0.03184240800977086
1,a17,d32,0,0.09530054759692885,0.5024869003416343,0.09530054759692885,0.04788727676284117
1,a18,d7,0,0.021950190700725902,0.7352170168556558,0.021950190700725902,0.016138153726400453
1,a19,d53,0,0.011072423973603307,0.6177698932770341,0.011072423973603307,0.00684021017649099
1,a20,d99,0,0.10183107551293624,0.2995197609608997,0.10183107551293624,0.03050041939602599
1,a21,d23,0,0.09665424996100458,0.7226423551965944,0.09665424996100458,0.06984645483158068
1,a22,d10,0,0.0798504252491854,0.7687151944007482,0.0798504252491854,0.06138223516840997
1,a23,d87,0,0.010757919004736993,0.26286414629194477,0.010757919004736993,0.002827871195058078
1,a24,d6,0,0.09828017625848817,0.3287726027139515,0.09828017625848817,0.03231182934368906
1,a25,d58,0,0.07990599646824903,0.7949913684692639,0.07990599646824903,0.06352457748119346
1,a26,d1,0,0.10976415009215246,0.5074177438627689,0.10976415009215246,0.055696277396774345
1,a27,d97,0,0.0,0.906461033539468,0.0,0.0
1,a28,d94,0,0.09016178238630079,0.2482003658742009,0.09016178238630079,0.022378187376149942
1,a29,d85,0,0.0,0.33828040482056687,0.0,0.0
1,a30,d60,0,0.048798006647365,0.07947656453485041,0.048798006647365,0.003878297924481364
1,a31,d34,0,0.09512090744616819,0.8706295849732708,0.09512090744616819,0.08281507617213832
1,a32,d45,0,0.08903122363464999,0.5134748921589213,0.08903122363464999,0.04571529795457871
1,a33,d89,0,0.1070496007756927,0.688934002811129,0.1070496007756927,0.07375010996173131
1,a34,d61,0,0.09749200879955566,0.782319580055507,0.09749200879955566,0.07626990738283618
1,a35,d17,1,0.11093123078622669,0.9755452185462417,0.11093123078622669,0.10821843178095308
1,a36,d11,0,0.008694705810420533,0.7993617034879199,0.008694705810420533,0.006950214847944072
1,a37,d70,0,0.07019582284567671,0.4081088647030141,0.07019582284567671,0.028647537568443026
1,a38,d63,0,0.04661404172775874,0.7913647355929679,0.04661404172775874,0.03688870880680737
1,a39,d17,0,0.0997263226922005,0.3760852801571771,0.0997263226922005,0.03750560200874128
1,a40,d10,0,0.09380257756768529,0.1308548731899445,0.09380257756768529,0.01227452439250939
1,a41,d49,0,0.10642354678803134,0.3382588509216562,0.10642354678803134,0.0359987066475266
1,a42,d66,0,0.0914406031808137,0.4918293696570708,0.0914406031808137,0.044973174223481946
1,a43,d48,0,0.09604453425456105,0.7113727081802679,0.09604453425456105,0.0683234604385796
1,a44,d74,0,0.08660787759918565,0.6126899916462679,0.08660787759918565,0.05306377980274605
1,a45,d6,0,0.10836283876198194,0.9923763624230004,0.10836283876198194,0.10753671975244575
1,a46,d18,0,0.09193720904252523,0.5545020006868209,0.09193720904252523,0.05097936635164272
1,a47,d31,0,0.08452451000039063,0.8905559531680078,0.08452451000039063,0.07527380556945669
1,a48,d90,0,0.07526057006635689,0.9758182132406419,0.07526057006635689,0.07344063500962451
1,a49,d19,0,0.06032138121173303,0.7227282671910976,0.06032138121173303,0.043595967317729446
1,a50,d36,0,0.103211054992975,0.3575030907752692,0.103211054992975,0.03689827116216485
1,a51,d5,0,0.09811632133578396,0.10769563160334583,0.09811632133578396,0.010566699196854091
1,a52,d62,0,0.08174271234929609,0.2887109116219988,0.08174271234929609,0.023600013000820094
1,a53,d79,0,0.10226015203281902,0.7558874922078866,0.10226015203281902,0.07729716987288479
1,a54,d75,0,0.10079605758236831,0.22101978626917373,0.10079605758236831,0.022277923103630373
1,a55,d96,0,0.10078410482824052,0.878544936827292,0.10078410482824052,0.08854336500952173
1,a56,d43,0,0.09143229482191384,0.7369625334593024,0.09143229482191384,0.06738217563195548
1,a57,d62,0,0.08137585076442932,0.18824255291738035,0.08137585076442932,0.015318397893719932
1,a58,d58,0,0.08034013759013048,0.9302130898279959,0.08034013759013048,0.0747334476249216
1,a59,d79,0,0.10240493432251596,0.676765670651102,0.10240493432251596,0.06930414405475957
1,a60,d19,0,0.06032138121173303,0.48587472018734656,0.06032138121173303,0.02930863421756505
1,a61,d75,0,0.09359319798531429,0.9953220963951896,0.09359319798531429,0.09315537802707306
1,a62,d5,0,0.09152662829856528,0.7807632977580465,0.09152662829856528,0.07146063214306278
1,a63,d43,0,0.10288942998249961,0.14062227050180676,0.10288942998249961,0.014468545254775768
1,a64,d73,0,0.06319664782087153,0.7292976294212026,0.06319664782087153,0.046089165443128216
1,a65,d21,0,0.09652206374760908,0.026678559421660974,0.09652206374760908,0.0025750696131919375
1,a66,d95,0,0.09075823935068472,0.8904657621397617,0.09075823935068472,0.08081710477387039
1,a67,d22,0,0.09018284657721343,0.9164999102480484,0.09018284657721343,0.08265257079392963
1,a68,d32,0,0.09321692648157531,0.2330258292852757,0.09321692648157531,0.021721951596793666
1,a69,d71,0,0.09573690710462568,0.026977198871500407,0.09573690710462568,0.002582713582303847
1,a70,d85,0,0.0020256098925369725,0.20199762031186874,0.0020256098925369725,0.00040916837797264863
1,a71,d85,0,0.003907206053822221,0.19169102027417728,0.003907206053822221,0.0007489763148786235
1,a72,d18,0,0.08166982562040204,0.27684164900689046,0.08166982562040204,0.02260960919885729
1,a73,d26,0,0.0874608376457201,0.15437207229647043,0.0874608376457201,0.013501510752154966
1,a74,d65,0,0.09437045354387763,0.6184524920893981,0.09437045354387763,0.05836364217381789
