active_stake,bech32,block,block_epoch,cluster_name,cluster_order,delegator,fixed_cost,hash,impersonator,itn,live_stake,margin,mithril,name,owner_stake,pledge,pool_fee,reg_time,retiring_epoch,reward_amount,ros_0,ros_1,ros_12,ros_18,ros_2,ros_3,ros_36,ros_6,ros_73,ticker,total_block,valid_meta
4823917912,pool1w2s88xpylulw3l8naaql9wzxqwra06n8c2lwklmph25zjkvwuvj,0,0,flairstaking.io,1,2,170000000,72a0739824ff3ee8fcf3ef41f2b8460387d7ea67c2beeb7f61baa829,False,False,4823917912,0,False,FlairStaking II,4823917912,4000000000,0,1735745624,,0,0,0,0,0,0,0,0,0,0,FLR2,0,True
7212930013769,pool1jvknf3dwtnqln5hcjrh5m7s979revuj5dlxr0337nwmm6p7250q,1,40,,,7,170000000,932d34c5ae5cc1f9d2f890ef4dfa05f1479672546fcc37c63e9bb7bd,False,False,7209432189204,1,False,SQQQ Stake Pool,329045534,100000000,93438397186,1735567187,,0,0,0,0,0,0,0,0,0,0,SQQQ,268,True
1509977478,pool12ptdh2np3sl3c9zxaaz58ka775hv3z9f4nypgn5dlhp0w4qcd0e,0,0,,,1,170000000,5056dbaa618c3f1c1446ef4543dbbef52ec888a9acc8144e8dfdc2f7,False,False,1509977478,0,False,mingster,1509977478,1000000000,0,1735394808,,0,0,0,0,0,0,0,0,0,0,MINGS,0,True
34614371684,pool1g7axcymry0dz86usn9np76gm2tankhh478k2x3uc7v0pugcv2xp,0,0,,,4,170000000,47ba6c136323da23eb9099661f691b52fb3b5ef5f1eca34798f31e1e,False,False,34614371684,0.02,False,DanubeNode,691294553,500000000,0,1735005694,,0,0,0,0,0,0,0,0,0,0,DANUB,0,True
425148939978,pool1jzzacpnd5zu5ys29v4qjntf50vvdhn69wt2rpdquweclzayyrkt,0,14,,,3,340000000,9085dc066da0b9424145654129ad347b18dbcf4572d430b41c7671f1,False,False,425148939978,0,False,LOHAN,15097892895,10000000000,4760000000,1734998075,,983579647,0.0045,0,0.0056,0.0043,0,0,0.0047,0.0104,0.0045,LOHAN,16,True
45797874077527,pool1jcetszf3sh39hc8nezj5pzj3ukg4fhfjwdqkmwg8ern8u3c4y7v,6,43,,,3,170000000,9632b8093185e25be0f3c8a5408a51e59154dd3273416db907c8e67e,False,False,45814611490518,0.06,False,,3437781903,100000000,61660284989,1734615990,,856814465140,0.0234,0,0.0221,0.0227,0.0099,0.0143,0.0233,0.0196,0.0234,,2646,True
18291594283272,pool1kjhpg98jhm08usqg4sh5x9esa595apyw75qczyjp3z24g0cdate,4,43,,,3,170000000,b4ae1414f2bede7e4008ac2f431730ed0b4e848ef501811241889554,False,False,18295081244310,0.06,False,,1527529140,100000000,26049376002,1734615035,,298910224323,0.0223,0,0.0205,0.0201,0.0125,0.0146,0.0215,0.0162,0.0223,,915,True
166285465168,pool1qcw5gq4zsxupu33q4g7d4hqw87tmlzclqut3c9wexczpwfmqfal,0,8,,,11,170000000,061d4402a281b81e4620aa3cdadc0e3f97bf8b1f07171c15d9360417,False,False,166314886881,0,False,OvO Stake Pool,11696122153,10000000000,1530784454,1734608113,,1311702834,0.0156,0,0.0332,0.0256,0.0401,0.0266,0.0165,0.0266,0.0156,OvO,10,True
4864782956672,pool1k8s63hvxl5un403f0lwqm87f7svwn2j7vpeflgupvkhqkjpknut,2,27,,,2,170000000,b1e1a8dd86fd393abe297fdc0d9fc9f418e9aa5e60729fa38165ae0b,False,False,4866875133294,0.06,False,,856508643,100000000,6597004383,1734602172,,36769735552,0.0121,0,0.0197,0.0185,0.0037,0.0099,0.0139,0.0177,0.0121,,129,True
61489170469,pool17g46wmt95mmn78pkcr2mgdd5n9q8glpg2j034udccrg974mtndm,0,5,,,12,340000000,f22ba76d65a6f73f1c36c0d5b435b49940747c28549f1af1b8c0d05f,False,False,58860804852,0,False,Verdant Stake Pool,2715493398,1000000000,1700000000,1734564580,,825389783,0.0084,0,0.0010,0.0006,0,0,0.0086,0,0.0084,VERD,7,True
972861606079,pool12m0v0myprg2nfvlymzaghvjrzhnlzkh2psn3sur2nhkj5wpkdmh,0,30,dappcentral.net,6,100,170000000,56dec7ec811a1534b3e4d8ba8bb24315e7f15aea0c2718706a9ded2a,False,False,777806947720,0,False,Dapp Central Stake Pool,4736062,1000000000,9391342286,1734495458,,10711942110,0.0153,0,0.0211,0.0175,0,0.0410,0.0154,0.0214,0.0153,DAPP,58,True
146139070,pool1g6czdusgxwskqy8evsnxvqkg2a70rpjtv0maauldl5uusmhm94a,0,0,nvetech.github.io,1,1,340000000,46b026f20833a16010f964266602c8577cf1864b63f7def3edfd39c8,False,False,146139070,0.05,False,Alrescha StakePool,146139070,100000000,0,1733902935,,0,0,0,0,0,0,0,0,0,0,ALRES,0,True
351835611,pool1qelp62ghdjald2mfsmfd4k82y0rnd2e8udypc8vu58fwkpaceml,0,0,,,2,225000000,067e1d29176cbbf6ab6986d2dad8ea23c736ab27e3481c1d9ca1d2eb,False,False,351835611,0.015,False,,156561817,100000000,0,1733803182,,0,0,0,0,0,0,0,0,0,0,,0,True
2507450477,pool13y37atzdckzr0gvj8mtnma49602jjtcw2dhr9zmpy4rase88j6p,0,0,,,1,170000000,8923eeac4dc58437a1923ed73df6a5d3d5292f0e536e328b612547d8,False,False,2507450477,0,False,Bakery,2507450477,2000000000,0,1733099081,,0,0,0,0,0,0,0,0,0,0,BKRY,0,True
1453613918284,pool1phgu0sftpeantu8smmve8w2pa0n4jhhxekrls8h8mnyuvm8m5t8,0,44,,,11,170000000,0dd1c7c12b0e7b35f0f0ded993b941ebe7595ee6cd87f81ee7dcc9c6,False,False,1442901217151,0,False,0dd1,1276885653136,1250000000000,7310000000,1732753335,,39553633705,0.0241,0,0.0236,0.0208,0.0133,0.0118,0.0243,0.0141,0.0241,0dd1,130,True
0,pool1nwljjun9hsly0vkuq2kuxzleteyl35j9s8ap4x9yh4lpuglxmu3,0,0,,,1,310000000,9bbf297265bc3e47b2dc02adc30bf95e49f8d24581fa1a98a4bd7e1e,False,False,0,0.03,False,,0,100000000,0,1732741050,,0,0,0,0,0,0,0,0,0,0,,0,True
3373709283575,pool154xmvhp4jnz7phwcla09uvzqnn3ch54lh2yzrt2znxdgc4trp8x,2,22,,,73,170000000,a54db65c3594c5e0ddd8ff5e5e30409ce38bd2bfba8821ad42999a8c,False,False,3371810356861,0.0199,False,Frogs on Cardano,106427378,100000000,5399198678,1732734381,,15497454211,0.0216,0,0.0254,0.0241,0.0212,0.0180,0.0235,0.0265,0.0216,LEAP,64,True
470150759,pool1uhdcmcn36vq8kk3207tqjwp90t0nwr49pc498wh5vxmgqyr78d5,0,0,,,3,170000000,e5db8de271d3007b5a2a7f960938257adf370ea50e2a53baf461b680,False,False,470150759,0,False,HalalADA,0,0,0,1732378464,,0,0,0,0,0,0,0,0,0,0,HLAL1,0,True
63650555767633,pool1zgjk3dzwcwd02juqntuzknr368hvxjxy8l8uzkxvgu4252d7ekf,16,52,,,3,170000000,122568b44ec39af54b809af82b4c71d1eec348c43fcfc158cc472aaa,False,False,66145550202174,0.03,False,,4508284507,100000000,29974709931,1730474189,,694348955211,0.0242,0,0.0213,0.0231,0.0125,0.0164,0.0238,0.0212,0.0242,,2093,True
62721497811,pool1pjc7paja05sa5uzukgkc0wn6hfwmx37a50akys5hrhx3j96vf2j,0,0,,,6,170000000,0cb1e0f65d7d21da705cb22d87ba7aba5db347dda3fb6242971dcd19,False,False,62721497811,0.02,False,,10597303940,10000000000,0,1729994037,,0,0,0,0,0,0,0,0,0,0,,0,True
144152866,pool19qa8uctj5ql4e2uwslpruak6655h02l8fkmwjlanq8qnqyap357,0,1,,,1,300000000,283a7e6172a03f5cab8e87c23e76dad52977abe74db6e97fb301c130,False,False,144152866,0.01,False,BigBlueWhalePool,144152866,100000000,345622862,1729939568,,40901283,0.0039,0,0,0,0,0,0,0,0.0039,BBWP,1,True
45656619684,pool1fdgzsd07tq6t7zd44na0a72kz6gpedp9avny02z7qsx9ywr3le7,0,19,,,1,170000000,4b502835fe5834bf09b5acfafef95616901cb425eb2647a85e040c52,False,False,895622827265,1,False,,895622827265,20000000000000,159804573507,1729269899,,0,0,0,0,0,0,0,0,0,0,,444,True
154570461949,pool1aa4cn4khwq76cs8u2fkgayrea9xwh7x82lnvz2wep03l6lmzp3g,0,11,,,45,170000000,ef6b89d6d7703dac40fc526c8e9079e94cebf8c757e6c129d90be3fd,False,False,144206722800,0.99,False,CHARLI3,4414180455,10000000,4399958686,1729200398,,25555143,0.0002,0,0.0000,0.0001,0,0,0.0001,0,0.0002,C3L1,12,True
18621456500981,pool1w4g7j8u97pvu2q7gsdaupnng0a2vmyllygfewhc29m2j5cehysn,4,57,,,16,345000000,7551e91f85f059c503c8837bc0ce687f54cd93ff2213975f0a2ed52a,False,False,18640802619792,0.15,False,MIMICPool,1533678631,200000000,69111883610,1728319999,,284109007320,0.0205,0,0.0185,0.0191,0.0065,0.0102,0.0200,0.0158,0.0205,MIMIC,988,True
11206431472662,pool13fpvzhz7p0f4c960k44erfykflr7qdp86t6jnxlfamhqcmfha42,2,49,coinex.com,1,4,340000000,8a42c15c5e0bd35c174fb56b91a4964fc7e03427d2f5299be9eeee0c,False,False,11209918432351,0.1,False,CoinEx Pool,35223179328,2000000,35013037758,1727086600,,171297340004,0.0203,0,0.0201,0.0195,0.0102,0.0147,0.0205,0.0184,0.0203,CET,583,True
123055182,pool1uwk437q9npu9yhsj5r3qdnkq6r47wvyfzjp0c52932esg5rgnkx,0,0,,,3,340000000,e3ad58f8059878525e12a0e206cec0d0ebe730891482fc51458ab304,False,False,123055182,0.03,False,Support charity and help donate to a good cause,107413297,100000000,0,1726864358,,0,0,0,0,0,0,0,0,0,0,HELP,0,True
123042202,pool1llwt52flj60vwd2tv3z4qzynu9p2njvsm95cf603zemlua4f955,0,0,,,3,340000000,ffdcba293f969ec7354b6445500893e142a9c990d96984e9f11677fe,False,False,123042202,0.03,False,Support charity and help donate to a good cause,107414793,100000000,0,1726864358,,0,0,0,0,0,0,0,0,0,0,PRAY,0,True
5248778914587,pool1gnnwyf9vwcgtm3us0w0duuy43r9k7yhnchvyx0xqv9766ysw2a9,0,63,,,16,170000000,44e6e224ac7610bdc7907b9ede709588cb6f12f3c5d8433cc0617dad,False,False,5249476305987,0,False,ADA 2 ALL,7696654407,0,19210000000,1725556833,,90686795423,0.0237,0,0.0227,0.0244,0.0085,0.0115,0.0234,0.0193,0.0237,A2A,301,True
101000000,pool13zagy9a4nnhgme5wcnl0w3xzt523yn76jxh52360rryexc9f9dc,0,0,,,1,170000000,88ba8217b59cee8de68ec4fef744c25d15124fda91af45474f18c993,False,False,101000000,0,False,XODO,101000000,100000000,0,1725446071,,0,0,0,0,0,0,0,0,0,0,XODO,0,True
68194245941710,pool1xsj9s3mfpztls97x7jjql0msmeh5v3wa5vyqhmmmsx8jzsqxrsv,16,57,,,4,340000000,34245847690897f817c6f4a40fbf70de6f4645dda3080bef7b818f21,False,False,68215167020775,0.03,False,,3245597776,100000000,51019797984,1724775794,,1077986802269,0.0223,0,0.0224,0.0229,0.0119,0.0175,0.0239,0.0221,0.0223,,3195,True
517425000,pool1jh5p5627hzqxdzjutfenz83qs7p2qtha4kvst3hs0829sdc0ksm,0,0,,,1,170000000,95e81a695eb880668a5c5a73311e208782a02efdad9905c6f079d458,False,False,517425000,0.03,False,Pao Pool,517425000,500000000,0,1724467473,,0,0,0,0,0,0,0,0,0,0,PAO,0,True
1510867669730,pool1wnpac2c9am0h3yx2luh9tlsdhcpz2tmfyqjm8g8f67afk7fa6mh,1,51,,,49,170000000,74c3dc2b05eedf7890caff2e55fe0dbe02252f692025b3a0e9d7ba9b,False,False,1511966504192,0.05,False,FNX Stake Pool,20142714789,10000000000,9616489894,1723653479,,24443308400,0.0160,0,0.0233,0.0164,0.0286,0.0328,0.0192,0.0315,0.0160,FNX,96,True
1030587411040,pool1j3kzujz0m07detlksr26sx7smft8xn280695zgu60zjhge9566f,1,46,,,3,290000000,946c2e484fdbfcdcaff680d5a81bd0da56734d477e8b41239a78a574,False,False,1030587411040,0.03,False,TCSP1,16563995810,2000000000,14073821939,1723463913,,11235651888,0.0122,0,0.0029,0.0024,0.0021,0.0028,0.0073,0.0028,0.0122,TCSP1,69,True
4763074277,pool1pup39uk3d9hl8vg3v0evn3hxkxygkas0asekng7x9cpx5f2r6d6,0,0,linkberry.info,2,3,170000000,0f0312f2d1696ff3b11163f2c9c6e6b1888b760fec3369a3c62e026a,False,False,4762902528,0.01,False,Domesticated,442351142,100000000,0,1722864960,,0,0,0,0,0,0,0,0,0,0,TAMED,0,True
7222364050,pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,0,0,mattsmith1980.github.io,1,3,345000000,88f1026007bbcf42279edc6153a0092a20642b4909ca057b31ff8e7b,False,False,7222364050,0.15,False,Slashers,246637145,345000000,0,1722283975,,0,0,0,0,0,0,0,0,0,0,SLASH,0,True
62032377244119,pool16f95up5u5lyqne5mnxmlhe0rgdgmya27mph288r6gw0ukegjffa,26,43,,,467,170000000,d24b4e069ca7c809e69b99b7fbe5e34351b2755ed86ea39c7a439fcb,False,False,66066948002019,0,True,Maracuja-Pool,62175957480,30000000000,6970000000,1721510922,,291442929908,0.0246,0,0.0246,0.0247,0.0144,0.0186,0.0249,0.0236,0.0246,MARAC,935,True
9038727711,pool1h92eaq3wksa7j3ecd8llyxva9kuyuz5ucm7a8hpwz8vhzj0wtsf,0,0,,,4,300000000,b9559e822eb43be9473869fff2199d2db84e0a9cc6fdd3dc2e11d971,False,False,10049976235,0.05,False,Stealth_Syntax,9038727711,0,0,1721213397,,0,0,0,0,0,0,0,0,0,0,SSX,0,True
533783500,pool1k26f25u5uqvhxuj20x3p72kx5gx4lc658f55kr328y5xzh0x4et,0,0,,,2,345000000,b2b4955394e01973724a79a21f2ac6a20d5fe3543a694b0e2a392861,False,False,533783500,0.15,False,RareEvo,503901303,100000000,0,1720814066,,0,0,0,0,0,0,0,0,0,0,BICKS,0,True
66747865589627,pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4,16,68,ledger.com,7,9460,340000000,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,False,False,66768123839375,0.06,False,Ledger by Figment 3,9815889,2000000,96298820062,1720627530,,1157121514867,0.0229,0,0.0204,0.0213,0.0105,0.0123,0.0222,0.0183,0.0229,LBF3,3594,True
8585987,pool17agmzy52u2hh2f8zkuvzrvth94wdr3erlpng50thrlmryqvkz57,0,0,,,2,170000000,f751b1128ae2af7524e2b71821b1772d5cd1c723f8668a3d771ff632,False,False,8585987,0.015,False,Ruby Nodes,1000000,1000000000,0,1720557978,,0,0,0,0,0,0,0,0,0,0,RBN,0,True
2080437962,pool1l5ktcfhhsx66ms6ugguusytr0nnsy49t2684avev6dak55jc00t,0,0,,,7,200000000,fd2cbc26f781b5adc35c4239c811637ce70254ab568f5eb32cd37b6a,False,False,2063382149,0.6,False,PAINS,0,5000000000,0,1720455080,,0,0,0,0,0,0,0,0,0,0,PAINS,0,True
242641668370,pool1qn77pnnf6cf22qjjfd2kadudmdc77rw0uxked3m2arnn2ea2f9v,0,14,,,13,170000000,04fde0ce69d612a502524b556eb78ddb71ef0dcfe1ad96c76ae8e735,False,False,242988209831,0.01,True,BRI₳N,3063067333,500000000,2415368816,1720217015,,3501513311,0.0185,0,0.0151,0.0135,0,0.0190,0.0217,0.0097,0.0185,BRIAN,16,True
28293817258741,pool19kfm6lz5uw7nylq27swr367mqdycmug7tve94l6h3xsz64seqtc,9,10,kiln.fi,7,17,340000000,2d93bd7c54e3bd327c0af41c38ebdb03498df11e5b325aff5789a02d,False,False,28297978156508,0.05,False,Kiln,5981676092,100000000,5874938151,1720096169,,59943824950,0.0232,0,0.0233,0.0233,0.0206,0.0244,0.0232,0.0231,0.0232,KILN8,216,True
2686507139864,pool1agwy5atgc4ptg3whplaxyz28g4dgvsna8auktszctkq8xmtl7dh,0,68,,,7,170000000,ea1c4a7568c542b445d70ffa620947455a86427d3f7965c0585d8073,False,False,2688298326925,0,True,A Cardano Pool Named 8964,103500395279,89640000000,11584236376,1719880729,,63271517414,0.0232,0,0.0224,0.0260,0.0169,0.0129,0.0240,0.0203,0.0234,8964,200,True
71792992138363,pool1aqg8vxzv75zhjzjjd9s20fu6r0xz70yl8lk3teacwy7qyc2p2j7,23,78,kiln.fi,6,28,340000000,e81076184cf505790a526960a7a79a1bcc2f3c9f3fed15e7b8713c02,False,False,72673333158176,0.03,False,Kiln,6799834142,100000000,80656829367,1719588321,,1772410817411,0.0254,0,0.0215,0.0225,0.0096,0.0141,0.0233,0.0197,0.0252,KILN7,4995,True
1454151313533,pool1j55hm5wkgcegrpn25nnfl0rgjdje26fhw9uxmgxf8dez2uups3y,0,58,,,7,340000000,95297dd1d6463281866aa4e69fbc68936595693771786da0c93b7225,False,False,1454704312318,0.04,False,and transform the planet,10000000000,10000000000,20118508835,1719346373,,17724212645,0.0116,0,0.0146,0.0118,0.0002,0.0117,0.0123,0.0117,0.0107,UNITE,101,True
0,pool17dkgt30q7q53eavtrygh4p549wml9eq2339pfkuec6yf7x7h5rz,0,0,coinex.com,0,1,340000000,f36c85c5e0f0291cf58b19117a86952bb7f2e40a8c4a14db99c6889f,False,False,0,0.01,False,,0,10000000,0,1718875812,,0,0,0,0,0,0,0,0,0,0,,0,True
17564777613161,pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv,3,77,ledger.com,6,16,170000000,8dde7fa5554cb66321fbdf3ab5c9876b08f1e938adc604541b944e68,False,False,35631493126882,0.1,False,qzsbu,3412115,2000000,125524793180,1718814826,,915523138961,0.0237,0,0.0182,0.0186,0.0097,0.0148,0.0219,0.0168,0.0239,qzsbu,2702,True
25187349304850,pool1t6n7rysk6wzm9wqxda6zxpzmm3j6256fs3mp06dc26n6503hhj4,5,80,,,759,170000000,5ea7e19216d385b2b8066f7423045bdc65a55349847617e9b856a7aa,False,False,24784447851938,0.01,True,Cardano Dave Pool,2000308782,2000000000,17787530908,1718544750,,448225563850,0.0246,0,0.0219,0.0222,0.0125,0.0139,0.0233,0.0193,0.0246,DAVE,1283,True
5620585031,pool1zdn25g5v2qlcnerghvj60djfzzex9q6aysr3mdqz37x7qryesjj,0,0,,,2,345000000,1366aa228c503f89e468bb25a7b64910b262835d24071db4028f8de0,False,False,5562442459,0.07,False,Flat Earth,536789741,150000000,0,1718097043,,0,0,0,0,0,0,0,0,0,0,FLAT,0,True
151761214757,pool1rg8yt3kqrzdch8edul6fm7n6achgvfyg8n6zhrpx5a83scz83ys,0,0,,,8,170000000,1a0e45c6c0189b8b9f2de7f49dfa7aee2e8624883cf42b8c26a74f18,False,False,151761214757,0.03,False,CATALYST POOL,285427333,100000000,0,1718080939,,0,0,0,0,0,0,0,0,0,0,CLYST,0,True
7812956423,pool1cvekct2pwhypvwrfw5e936vkk2kqhwsjxzkpf63xsc87klnsxqv,0,0,,,10,170000000,c3336c2d4175c8163869753258e996b2ac0bba1230ac14ea26860feb,False,False,7812956423,0.05,False,ChainPool,308431601,300000000,0,1717165760,,0,0,0,0,0,0,0,0,0,0,CHPL,0,True
73858229523009,pool1w4cetqsly2cz9fq2te95tnk2r56mh6ew6dmpyfctv2ldv8xuj9g,24,77,wavepool.digital,13,22,340000000,757195821f22b022a40a5e4b45ceca1d35bbeb2ed37612270b62bed6,False,False,73885495726341,0.04,False,WPBJ,72700388154266,30000000000000,90712892757,1717115802,,1565109427007,0.0275,0,0.0248,0.0256,0.0131,0.0174,0.0271,0.0222,0.0276,WPBJ4,4132,True
74591324079130,pool1mtuhuh8hkf8am0qzx45y58kll8q83sjh6pwljrflcmw970d82f3,13,82,kiln.fi,5,22,340000000,daf97e5cf7b24fddbc0235684a1edff9c078c257d05df90d3fc6dc5f,False,False,74614269918787,0.03,False,Kiln,7107122067,100000000,71958194244,1716645447,,1447181615209,0.0252,0,0.0228,0.0240,0.0114,0.0160,0.0244,0.0222,0.0253,KILN6,4144,True
62241303302441,pool1jakl9kqhx87ywc7fcxweaxvna9khxhzyh6v8j70u6zpaxa45ghh,2,71,,,4,170000000,976df2d81731fc4763c9c19d9e9993e96d735c44be987979fcd083d3,False,False,62259784195953,1,False,Thunderstruck,39625893544,100000000,1333647403937,1716477195,,0,0,0,0,0,0,0,0,0,0,THNDR,3592,True
5117605227931,pool1uu65k00dp467qsszmqwl6udwnet3zszgx8n3kmn2aq84sae8ha9,1,84,,,587,170000000,e7354b3ded0d75e04202d81dfd71ae9e5711404831e71b6e6ae80f58,False,False,5096343728557,0.9999,False,Nuvola Digital,4916207140,0,162338938782,1716114814,,14841418,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,NVL,433,True
547629794,pool1ymqwfp9p8m6g09a6ca0mkm0nmc0ezgnvhtj0vpsvnmyjvy8zh7z,0,0,swimmingpoolop.github.io,20,1,170000000,26c0e484a13ef48797bac75fbb6df3de1f91226cbae4f6060c9ec926,False,False,547629794,0.005,False,Emurgo-Alibaba Cloud pool,547629794,500000000,0,1715679724,,0,0,0,0,0,0,0,0,0,0,EMGAL,0,True
1024194958,pool1fttmappcugymuqxvayq2uew72cd8qej2gc5c9ajexsckswj3qza,0,0,,,6,170000000,4ad7be8438e209be00cce900ae65de561a70664a462982f659343168,False,False,1024194958,0,False,Capybara Pool,506259412,500000000,0,1714652285,,0,0,0,0,0,0,0,0,0,0,CAPY,0,True
596445745751,pool1suvska2n58hqxqzzqwpw3558072vkmng0jezzgtlsj625yk7gt8,0,32,,,15,170000000,87190b7553a1ee0300420382e8d2877f94cb6e687cb221217f84b4aa,False,False,618167819425,0,True,AIRX Stake Pool,1078745937,100000000,10710000000,1714578313,,16126532258,0.0144,0,0,0,0,0,0.0169,0,0.0144,AIRX,70,True
2854239338523,pool1w0s8vf9qse980vulgszvusw3800d6dlc7wkusr0aqvzlz75qgqg,1,68,linkberry.info,1,34,300000000,73e07624a0864a77b39f4404ce41d13bdedd37f8f3adc80dfd0305f1,False,False,2850835108119,0.15,False,Linkberry,37315422618,100000000,35724533151,1714557946,,48532033469,0.0167,0,0.0189,0.0183,0.0175,0.0262,0.0187,0.0235,0.0168,LIBE,230,True
5821117922204,pool1pqm2cev326p2mrruzw9xru65uvt3r7f0rdf5gtx54zdskxqhmur,1,90,cornucopias.io,1,590,170000000,0836ac65915682ad8c7c138a61f354e31711f92f1b53442cd4a89b0b,False,False,5831186184158,0.05,False,Cornucopias 2,97357775019,10000000000,518432600161,1714497636,,34657015824,0.0016,0,0.0225,0.0125,0.0071,0.0079,0.0051,0.0168,0.0019,COPIC,1427,True
335473491535,pool10ldeq0mccp8t4gfmvfkwmfcvh2pvz44hj2hmewfpk9udjxug58y,0,19,,,16,170000000,7fdb903f78c04ebaa13b626ceda70cba82c156b792afbcb921b178d9,False,False,335473491535,0,False,Stake Pool Bread,1302880033,100000000,3938437673,1714474339,,4838741966,0.0170,0,0.0199,0.0139,0,0,0.0168,0,0.0187,BREAD,24,True
3567962043149,pool1plgh3y74vhkj7l0wpxtnwtp22czfq004a69y40fptfg4kntvypm,0,82,,,7,340000000,0fd17893d565ed2f7dee0997372c2a5604903df5ee8a4abd215a515b,False,False,3568659435083,0.1,False,TeeNode,865595858,2000000,80993772957,1714028264,,481083956998,0.0223,0,0.0220,0.0238,0,0.0086,0.0241,0.0130,0.0222,Tee,1523,True
1166660135839,pool1lr02c9krwmtzr29e9h2w5e7crr9elss7qfflkr42j0ke6de4vh7,0,52,,,8,170000000,f8deac16c376d621a8b92dd4ea67d818cb9fc21e0253fb0eaa93ed9d,False,False,1167454657914,0.05,False,Namiki-Associates Cardano Pool,17825494158,1000000000,7534589636,1713069150,,17187203412,0.0142,0,0.0143,0.0151,0.0159,0.0284,0.0148,0.0177,0.0148,nmk,89,True
1937600113433,pool1k2cj852umvq5f527x9u7p58mnletdzx29gr4e4npv4nc6m3hch9,0,78,,,15,340000000,b2b123d15cdb0144d15e3179e0d0fb9ff2b688ca2a075cd66165678d,False,False,1938297830516,0,False,₳da Forever Pool [₳4EVR],155485193678,125000000000,26180000000,1712792671,,40205391107,0.0153,0,0.0200,0.0148,0.0060,0.0041,0.0153,0.0219,0.0155,A4EVR,177,True
345144434812,pool1tnymyv08dl3k9wyfz040vq626542ztm60wwyu7szwl5l6x9h3vl,0,47,,,44,340000000,5cc9b231e76fe362b88913eaf6034ad52aa12f7a7b9c4e7a0277e9fd,False,False,327685900255,0.01,False,Viet Cardano Community,5135958883,0,16265071417,1712639200,,28222072313,0.0178,0,0.0006,0.0006,0.0011,0.0007,0.0034,0.0007,0.0149,VCC,109,True
8513036898,pool1ks49mpnl7mhh4eqa7ff3krhqa8nnx7gx04cawe46qnjeufawr5z,0,0,,,6,340000000,b42a5d867ff6ef7ae41df2531b0ee0e9e73379067d71d766ba04e59e,False,False,8514560040,0.9,False,MOMONGA,2839123365,500000000,0,1712478680,,0,0,0,0,0,0,0,0,0,0,MOGA,0,True
50138447802,pool1vy9qerf9fenp893mqrdm58uj45w3etutv4n0vdh8669uvqenkqr,0,52,,,21,345000000,610a0c8d254e6613963b00dbba1f92ad1d1caf8b6566f636e7d68bc6,False,False,50138447802,0.035,False,Malama,6300317,7,18629683851,1712191884,,20347565678,0.0114,0,0.0012,0.0093,0,0,0.0149,0,0.0129,MLMA,102,True
7018637555,pool1zyjvzvvkppsepsv4d75t2lmxt5p3cpn73pw7jk9gstxh78aa9ah,0,0,,,4,170000000,1124c13196086190c1956fa8b57f665d031c067e885de958a882cd7f,False,False,7018637555,0.05,False,Myrmidon,495644361,100000000,0,1712136009,,0,0,0,0,0,0,0,0,0,0,MYR,0,True
231187580932,pool16qr7dz5q4vwf3n87t4lmr0d2zlr5knexpdzkuk4trc8dwed7aw3,0,29,,,2,340000000,d007e68a80ab1c98ccfe5d7fb1bdaa17c74b4f260b456e5aab1e0ed7,False,False,231177408479,0.02,False,YeatAnotherStakePool,703753428,15000000,9996478485,1711231611,,6687446490,0.0083,0,0,0.0003,0,0,0.0024,0,0.0065,YASP,42,True
367289456,pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,0,0,,,1,170000000,db2dacf0312bc32ec54950ca946790a4074e1ffa315991ea8b4f81ed,False,False,367289456,0.015,False,CardanoStaker,367289456,100000000,0,1711051164,,0,0,0,0,0,0,0,0,0,0,GSG,0,True
5102275840597,pool1pj5jnehwjtt4esfl0325hr338n98v3kcww3sggce59ugyf2f883,0,95,,,6,340000000,0ca929e6ee92d75cc13f7c554b8e313cca7646d873a3042319a17882,False,False,5089750694390,1,False,mimosa,204846405,100000000,137553190797,1710219973,,42208039272,0.0064,0,0,0,0,0,0,0,0.0031,MIMSA,472,True
197616022,pool15jghwj2w3ag0yxh45w0a8d2aexlrhp3ce3gefm4ap07ssehz8qj,0,0,,,1,170000000,a49177494e8f50f21af5a39fd3b55dc9be3b8638cc5194eebd0bfd08,False,False,197616022,1,False,AuroraPool,197616022,50000000,0,1710174201,,0,0,0,0,0,0,0,0,0,0,AUROR,0,True
197619190,pool1huxl069mddvz0n95zg95u6gyx7ycvy0f0z0rh8md9w6kyvur9h6,0,0,,,1,170000000,bf0df7e8bb6b5827ccb4120b4e690437898611e9789e3b9f6d2bb562,False,False,197619190,1,False,QuantumPools,197619190,50000000,0,1710174068,,0,0,0,0,0,0,0,0,0,0,QTMPL,0,True
